SYMBOL	logFC	P.Value
AK2	0.211753782508148	0.0100345808465585
AK6	0.338744033915665	2.09578061593119e-05
AK7	-0.248107927651793	0.00576384757778216
AKAP13	-0.199207586379153	0.00733724943117924
AKAP17A	0.334346037620478	8.30863665256156e-05
AKAP5	-0.377822468627834	0.00197152436007713
AKAP8	0.225096343581647	0.00243666766009974
AKIP1	-0.311320661357311	7.24323800412104e-06
AKR1B1	0.221230412919822	0.011508935703865
AKR1C3	-1.15032671409155	7.63839151054995e-08
AKTIP	-0.422577802712883	9.1241259681163e-08
ALAD	-0.776064967451615	5.92219363686941e-12
ALCAM	-0.509803296407806	3.29989705020522e-08
ALDH1B1	0.511463383263315	5.33530992122584e-10
ALDH4A1	-0.606680412319176	9.07353725081645e-06
ALDH6A1	-0.571944644492024	3.4512749352775e-05
ALDH7A1	-0.264799580674223	0.00106486725837205
ALDOC	0.389231601217944	2.02027128954872e-05
ALG11	0.410966280905401	2.50443733326439e-07
ALG13	0.583752807969161	4.83316190541861e-07
ALG14	0.306658294342014	0.000169253061237456
ALG3	0.281380332060529	0.00138282339007704
ALG6	0.195821582936787	0.00111356069811015
ALG9	0.209108556057126	0.00358383477584842
ALKBH2	0.391133706794139	1.76673801449233e-08
ALKBH3	0.182469156108057	0.00516463317763065
ALKBH7	-0.195950370544324	0.00713682908127952
ALKBH8	0.319556893361931	0.00112490318664067
ALMS1-IT1	0.561963936394859	7.96521206688197e-07
ALOX15B	-0.196073180290224	0.00949862338373424
ALS2	0.380015280605876	6.81290293142266e-05
ALYREF	0.23199750087656	0.00169824479094454
AMBP	0.312088444923804	0.00160008967943725
AMD1	0.436127921140997	1.13718427689075e-06
AMER1	0.263510994555234	0.00226814338897337
AMFR	0.457299367523291	0.00387135472774492
AMHR2	-0.233232294822746	0.00098091927967265
AMIGO3	0.243610927007268	0.0020618598533429
AMMECR1	0.615842800527231	2.55528730132907e-05
AMOTL2	-0.170490469043991	0.012389982332406
AMPD2	0.30906771886298	7.37647788126214e-05
AMPH	-0.578557261687411	2.69775312818689e-07
AMZ1	0.212164250675771	0.00463070441133622
ANAPC10	0.267209182252048	0.000670878984663253
ANAPC13	0.262159035066942	0.00220756287438011
ANAPC16	-0.312027865622887	0.000331884501641765
ANAPC4	0.264112607784988	0.00013614769206088
ANAPC5	0.398490820433953	9.82162523934687e-05
ANAPC7	0.430975346277135	3.78985235112343e-08
ANGEL2	0.347229097661639	0.00185921656024447
ANGPT4	-0.222828788129265	0.00406680771948598
ANGPTL2	-0.205267901711573	0.00749979430839989
ANHX	-0.218383799320972	0.0115036773310855
ANK3	-1.03183940068455	2.41808541036443e-07
ANKEF1	0.411227639521186	0.000373767335984561
ANKH	0.268840962960769	0.0100967198347085
ANKHD1	0.320640230060539	0.000504960376242882
ANKHD1-EIF4EBP3	0.320640230060539	0.000504960376242882
ANKMY1	0.243885483637539	0.00576053308500803
ANKRA2	-0.410913976395543	3.74069131394968e-05
ANKRD10	-0.547703669164266	8.68809357886502e-09
ANKRD13B	0.251191079599749	0.000410817232724887
ANKRD13C	0.25235165783355	0.00132187507199064
ANKRD16	0.248148581982744	0.00011942441340005
ANKRD2	0.304798470723313	3.97112459924416e-06
ANKRD20A5P	-0.297732489491165	0.0053973438538367
ANKRD31	0.224700254745929	0.00103023955964136
ANKRD32	0.561497947969038	3.56724729465857e-07
ANKRD34A	-0.21261258399089	0.000208568498219246
ANKRD39	0.521106987291124	9.12277800994872e-09
ANKRD44	-0.39362903950861	0.000590593303682024
ANKRD49	0.167309007002258	0.00519935881090693
ANKRD50	-0.692671206512882	8.60584443830068e-10
ANKRD9	-0.48364200673843	9.17361715482311e-07
ANKS3	0.232884449283933	0.00170860298790425
ANKS6	-0.313438748293913	6.18261893882376e-05
ANLN	0.333309069827106	0.00725977594483556
ANO4	0.211484759687313	0.0136236710522102
ANO6	-0.638940530640978	3.04777950091963e-10
ANO7	-0.18642734418536	0.0126120902793232
ANTXR1	-0.992809342991292	1.20357300806495e-06
ANXA2	0.259179128520294	1.096385391796e-05
ANXA2P1	-0.16827214794389	0.00725560745280396
ANXA2P2	-0.224266729371184	0.00045688296894636
ANXA2P3	-0.224750126187589	0.00732897105568355
ANXA2R	-0.427723526321349	0.0133392343606976
ANXA3	-0.691059001772812	1.3192162585575e-05
ANXA4	-0.194816904455182	0.000137072562617718
ANXA9	-0.318045614675439	0.00208304451813513
AOC3	0.178803812857699	0.00940777074986983
AP006216.10	0.247847802123935	0.00970014346084964
AP006222.2	-0.514242842205624	1.63996166219308e-08
AP1B1	0.288256461184963	7.26342059645983e-05
AP1M1	0.286609065995934	9.11163884948077e-05
AP1S1	0.432203840749246	0.00116886207256444
AP1S2	0.279642938397984	0.000498528331473333
AP1S3	0.472049290911722	0.000177794187641729
AP3D1	0.257279449775929	0.00270626392410149
AP3M1	0.220710467868497	0.00975292909380451
AP3M2	0.33138611399486	2.85866750778139e-06
AP4B1	0.431984442859921	0.000168831689753364
AP4E1	0.366755477413903	0.000146001790642558
APAF1	-0.262630787700942	0.00537934041468008
APBB2	-0.534057583643423	9.48080582452671e-09
APELA	-0.984815020981336	5.27925315570164e-11
APITD1	0.25109100770256	0.00109845853566994
APITD1-CORT	0.25109100770256	0.00109845853566994
APOA1	0.349720802429399	9.99492938139859e-05
APOA1BP	0.134756916745523	0.00447828848582278
APOBEC3B	-1.27221728295642	5.53745747245945e-07
APOC2	-0.20946070762454	0.00496474114107112
APOC4	-0.20946070762454	0.00496474114107112
APOC4-APOC2	-0.20946070762454	0.00496474114107112
APOD	-0.315039687403988	0.00280211100038134
APOL2	0.207804779035766	0.00412976290783487
APOL3	-0.682412881274051	3.76659876174463e-09
APOL4	0.210299246610415	0.00168205407512904
APOL6	-0.359527105064767	0.000119253814113105
APOLD1	0.287256024495123	5.04129153881344e-05
APOO	0.260072257386602	0.000731241250210089
APOPT1	-0.183760431642137	0.0129390996901408
APPBP2	-0.511232177891848	1.86153221212721e-06
APPL2	-0.530900449695167	2.36794636823689e-07
APRT	0.219420013406044	0.000301243665272973
APTX	0.348149142929717	9.00525509197997e-07
AQP12A	-0.214639638721582	0.00294139114942048
AQP12B	-0.214639638721582	0.00294139114942048
AQP3	-0.984910336998336	5.32696087993335e-07
AREG	2.98493270052326	3.82500346361103e-14
ARF6	0.290668051511888	5.61413803265448e-05
ARFGAP3	-0.171482741475462	0.00130704896071986
ARFRP1	-0.162704391559685	0.00953935731538752
ARHGAP11A	0.440744536581265	0.00768230145502953
ARHGAP12	-0.604262714349825	4.34073841024704e-08
ARHGAP18	-0.790276166302486	7.52197886810298e-11
ARHGAP19	0.476137380156334	0.000326364524397429
ARHGAP22	0.191634495243731	0.00546185932357436
ARHGAP26	0.494371637538895	5.05955574811403e-06
ARHGAP30	0.247469879111395	0.00774622998817518
ARHGAP35	-0.427094530101299	0.000379679646721423
ARHGAP36	0.340558350441665	0.000504990516912022
ARHGAP5	-0.340141157530103	0.00607536614172868
ARHGAP8	-0.744021108363255	1.89233596327696e-11
ARHGDIG	0.512601048593621	1.93118419590643e-07
ARHGEF28	0.488276555510354	5.73632815277073e-09
ARHGEF37	-1.29255499362427	1.09569747111874e-12
ARHGEF40	-0.223771589541325	0.00405002848364371
ARHGEF6	-0.323888507910178	0.000118719987362574
ARID1B	0.379552664993906	0.000121593539080142
ARID4A	-0.442557151256068	6.3436074120293e-05
ARID4B	0.178573693657864	0.00526752080447068
ARID5A	0.273080189282884	0.000868304571080913
ARID5B	-0.542713068097998	1.05956969267138e-10
ARIH2	0.273885034005808	7.56657395294918e-05
ARIH2OS	-0.44556866566366	3.30965837196409e-05
ARL14EP	0.238453146108732	0.00082456864677247
ARL15	-0.328603246089422	9.61004913254415e-06
ARL3	0.579023511529439	2.86118982757212e-05
ARL4A	-0.334672688569912	1.22824057055283e-05
ARL4D	-0.904847848852842	9.61976266421328e-08
ARL5B	0.237678275607252	0.00497551906764818
ARL6	0.405231220034764	1.86512950181361e-05
ARL6IP5	-0.236539110843925	1.54328107982083e-05
ARL8A	-0.222811693472901	0.00348111511974848
ARL9	0.460791439054957	3.00005125639607e-06
ARMC10	0.289122265480479	8.31832482512984e-06
ARMC6	0.332691949016386	0.000142013982318219
ARMC8	0.420611348573889	0.0103202740399302
ARMC9	-0.335364074869397	6.39455028119763e-05
ARMCX1	-0.222688229042388	0.00118457543079784
ARMCX2	0.546617286015623	6.83062777610706e-10
ARMCX3	0.510556982634524	7.81592817417125e-08
ARMCX4	0.432872653365265	2.56888201722248e-05
ARMCX6	0.554056973919998	1.17681258080602e-07
ARNT	-0.48884213892107	5.04458179103701e-06
ARNT2	-1.4335146499032	3.36890902104961e-18
ARNTL	-0.254512568553506	0.00626301775998905
ARPC5L	0.377380757200486	4.48421283658781e-07
ARRB1	-1.0711697732101	2.56790420168795e-12
ARRB2	0.197806967875939	0.00163361349396187
ARRDC4	0.401476740933431	7.82591579281442e-06
ARSB	0.440262475626033	2.26004509162702e-05
ARSD	-0.44583268398599	0.000687538935736936
ARTN	0.240222982296125	0.0119933551749993
ASAH1	-0.500008291943537	5.29761521285239e-05
ASAP1	-0.528883214695829	9.53267652672797e-08
ASAP1-IT2	-0.229138260866548	0.0118152414144814
ASAP2	-0.143883543604957	0.00604919778597399
ASAP3	-0.360948688200974	0.000263619240461191
ASB13	0.537536597625966	4.56404902397589e-09
ASB6	0.216243965265974	0.00140565802458366
ASB8	-0.426491445662482	3.36593134394132e-07
ASB9	-0.596543000942648	8.44939139473122e-08
ASCL1	1.99204495444652	8.08658283827234e-10
ASCL2	0.719975576990225	8.12936712481882e-08
ASMTL	0.239318183593836	0.00812200338742088
ASNS	0.250925591320975	0.0014032418375693
ASNSD1	0.399369390810582	5.39236316433422e-08
ASPH	0.611600395836548	4.05261809909573e-07
ASPHD1	0.352141689525912	0.000340219762325532
ASS1	0.287380158314301	0.000227584804460187
ASTN2	-0.416585764351463	0.000151426989185252
ASXL3	-0.290360635370766	0.00437531679727671
ATAD2	0.275224236862857	0.00142603357847631
ATAD3A	0.253943663412916	0.00261428739365528
ATAD3B	0.323209362753457	6.85067688337903e-05
ATF5	0.438446351840244	0.00013760274211551
ATF7IP2	0.226587343111953	0.00106031760832328
ATG101	0.180701285409913	0.000778081784298651
ATG13	-0.223214095248993	0.000202423133873848
ATG14	-0.318220053771017	2.9372630822523e-05
ATG16L2	-0.258064719580748	0.00835970474700555
ATIC	-0.142787800561909	0.00183775242581932
ATL2	0.326347683900216	0.0091654875141124
ATM	0.239631043371251	0.00783979517118528
ATOX1	-0.224645204975831	0.00300850435398837
ATP10D	-0.506227102965243	0.000119846347403805
ATP11A	0.385282070861226	8.25650220940134e-05
ATP11C	-0.463583760123716	1.28811557564006e-05
ATP13A3	0.475015408374925	0.000341291526359133
ATP1A1-AS1	-0.416281324966329	4.75951993580546e-05
ATP1B1	-0.536789497083591	3.43348304092828e-07
ATP2B1	-0.35577415469271	0.000339020166490739
ATP2B4	0.304419751575347	0.0116226307867769
ATP2C2	-0.520906035716009	3.85621399183714e-10
ATP5B	0.130588454574799	0.00411502356373329
ATP5C1	-0.30510244125982	0.000595112211100108
ATP5D	0.17614460915031	0.0128779511093508
ATP5G1	0.258269758029362	2.03065625076349e-05
ATP5S	-0.233377007574953	0.00258379210651723
ATP6V0A2	0.388904754817991	0.000337641833336697
ATP6V0A4	-0.598519723425158	3.05772053608603e-08
ATP6V0E2	-0.414174411753791	0.000124050099481702
ATP6V1D	-0.319684857233081	3.08654018273031e-06
ATP6V1G2	-0.339611601522255	0.00195683821748799
ATP7B	-0.482957387686632	6.16556949060877e-05
ATP8A1	-1.39617217261675	2.63389762770883e-12
ATP8A2	-0.259232602121635	0.00483004997848188
ATP8B1	-0.511938879578992	1.78707876014287e-05
ATP8B2	-1.07399717165772	8.94646945690202e-11
ATP8B4	0.158058124397096	0.00751059198740725
ATP9A	-0.666764875399712	6.23557567224989e-11
ATP9B	-0.301492476729621	0.000405885144711751
ATPAF1	0.265075805357477	0.000822066734582622
ATPIF1	-0.193223072210387	0.000524689879554751
ATR	0.467411622342088	0.000100655472281598
ATRIP	0.313579273751539	2.16613632103677e-05
ATXN1	-0.660651670978867	1.14862557976129e-07
ATXN2	-0.170402255681331	0.00125670909791339
ATXN7L1	-0.28888076022595	0.00353632418788368
AUNIP	0.528939670731381	4.94932588967936e-06
AUP1	0.215334223132221	0.00125086119156744
AURKAIP1	0.567408005536461	5.03066414511655e-07
AURKB	0.299045461858895	0.000446082606380613
AVEN	0.262201660567671	0.00699113230161412
AVIL	-0.291855386319307	0.00275366422699067
AX746755	-1.08550252255211	2.83804450234865e-09
AX746823	0.214279853997021	0.00160020067945267
AX747132	0.237694744739889	0.00175249152686989
AX747135	-0.186870110452307	0.00785784347666746
AX747182	-0.192594857364611	0.0136402119992527
AXIN1	0.274624268073605	0.00114958079543407
B3GALNT2	0.446200061226784	0.000136241203668894
B3GALT4	-0.467944202896302	4.13527389364158e-07
B3GALT5	-0.354402022021691	0.00177830482128659
B3GNT3	0.207908472443625	0.00397645577856859
B3GNT5	-1.48658477517409	1.5968702917984e-13
B4GALNT1	0.34649096150949	0.000884896274447071
B4GALT1	1.22131995963377	8.48605694032402e-08
B4GALT2	0.205214721675651	0.0131493320965607
B4GALT7	0.182502760641217	0.00119828159542199
B9D1	0.389596835328348	4.77408541799565e-05
BACE1	-0.414681372532362	0.000780422039480674
BACE2	-0.330421931427384	0.000700423374132123
BACH1	-0.309525430241548	0.000425052528247889
BAG2	0.659991213533033	3.1581336253669e-10
BAG3	-0.295842863917517	1.86263765564616e-05
BAG5	0.439364299594689	2.70419850869414e-05
BAGE2	-0.246499952016189	0.00734078743771282
BAGE4	-0.246499952016189	0.00734078743771282
BAI2	-0.192193366343725	0.0102547091508544
BAIAP2-AS1	-0.418422725131093	0.00699487808915115
BAMBI	-0.802118892934034	2.76911100806643e-08
BANF1	0.190380753522533	0.000363770753260998
BASP1	-0.489739962647576	5.70505118791036e-05
BATF	-0.3999740669914	2.18160540603559e-05
BAZ1A	0.285139777629905	0.000924882001247717
BAZ2B	-0.280962392917117	0.0113408513918073
BBIP1	0.263209394607797	0.00293280317141681
BBS1	-0.55596840662456	7.80863760931003e-08
BBS7	0.223097800417487	0.0130465288425253
BBX	-0.214859454862285	0.00282742504546362
BC012193	-0.284631903767154	0.000635931397668813
BC016751	-0.411452304443374	9.48951122441296e-06
BC024027	-0.205505176131437	0.000975952538107571
BC036778	-0.306039234139214	0.0122602175637957
BC038731	-0.43707144403901	0.000589398156544019
BC047484	-0.206617162814855	0.00139811050057558
BC062753	0.161527864531919	0.00845107715682659
BC062763	0.243347987643107	0.00774959330498175
BC070118	-0.208266414966436	0.00849844304904672
BC070363	-0.171610092462569	0.0108841277719121
BCAM	-0.600439287910487	2.9580408121103e-07
BCAR3	-0.872543754866664	6.0494316027838e-11
BCAS1	-1.83211486332892	8.26227696007153e-11
BCAS3	-0.750194928672574	5.12787556030498e-08
BCAS4	0.215375604659479	0.00261050819827587
BCCIP	0.25609343874235	0.0118382661215703
BCDIN3D	-0.305557768448326	0.00013787308536349
BCKDHB	-0.375128151770765	0.00272664290174732
BCL11B	0.564911074586791	4.09257847088134e-05
BCL2	0.322626369019149	0.000592796356099942
BCL2L1	-0.502676949524902	1.87700865393293e-07
BCL2L10	0.289358160048807	0.00870164591851606
BCL2L11	1.00043695137638	8.18515268251327e-06
BCL2L12	0.336878974597867	3.48245864054512e-06
BCL3	-0.34234781404826	0.00855249736722701
BCL6	-0.52148506063394	2.44416726084375e-07
BCL7C	-0.157371253866339	0.0103533076356145
BCL9L	-0.483966726874162	6.69066543423479e-08
BCS1L	0.596921323905816	3.64827475123696e-11
BDKRB2	0.400493770365627	0.00258677145794706
BDP1	0.430334793234918	6.2797904953817e-05
BEGAIN	0.224242362381832	0.00042928319861946
BEND3	0.4626343763003	3.479562307172e-07
BEST1	0.222901793298185	0.00916784254166484
BEX2	-0.333040483527438	0.000166323330095827
BEX4	-0.7912506788801	1.64126876387281e-06
BFAR	-0.133764414881966	0.00736634134865745
BFSP1	0.226954643493018	0.00699829400572608
BGLT3	0.238347627220596	0.00951619889911685
BHLHE40	0.391747255055115	0.00269218958889881
BICD1	0.320287063542778	0.00120867737576314
BID	0.272598777094096	1.55729971382908e-05
BIK	-1.24853937757331	3.32450326074267e-17
BIN3	0.302816690058673	2.60112041070633e-05
BIN3-IT1	0.175498049535925	0.0119329151918485
BIRC5	0.267491660918112	0.0026208305522445
BIVM	-0.287922770639982	0.000738869165090872
BLM	0.43014622051978	1.38811905641051e-06
BLMH	0.44104042427883	3.99453267732636e-07
BLNK	-1.83582335075439	1.08882902318812e-14
BLVRB	0.269728081362796	0.00353192630799558
BMF	-0.601639763036885	3.78193307987245e-06
BMP4	-0.546452798080663	2.88564494614192e-07
BMP7	0.334955261679207	3.04448729921774e-06
BMPER	0.976625937567764	2.62433950465815e-09
BMPR1B	-0.365111621059647	0.00129372637234966
BMS1	0.43799389059336	1.69630692972056e-07
BNIP1	0.233010581828985	0.00242993481952575
BNIP3	0.281058251066003	0.00257001604157904
BNIP3L	-0.390678294283994	9.92721556207553e-06
BOK	0.376108564769106	3.31087950521698e-06
BOLA2	0.323422311013377	0.000726838203016659
BOLA2B	0.459831899949336	1.24066091537748e-06
BOLA3	0.295931475218179	1.08631474216314e-05
BOP1	0.793639304428562	1.7863298912849e-06
BPIFB9P	-0.168332083882563	0.0129399743214916
BPTF	0.339221918346262	0.00374899902803569
BRCA1	0.254017507780604	0.00678879002670996
BRCA2	0.550381547301654	0.00150703346583824
BRCC3	0.295861723341163	0.00732093658208639
BRD4	0.234592016869085	0.00348421661914206
BRD9	0.149018494459987	0.0036805248514058
BRDT	-0.244199803001559	0.00379583619534139
BRF2	0.156500492089814	0.0100383754163367
BRI3BP	0.380200345140989	8.57882936314453e-06
BRINP2	0.514768435060248	1.93128780895792e-06
BRIP1	0.285979751448874	0.0103164742939059
BRIX1	0.682533140669753	4.5352821811741e-11
BRMS1	0.236352421169256	0.00383892954889992
BRPF1	0.211262731932765	0.00363284218954037
BRPF3	-0.300592389908753	0.000255240270168194
BRWD1	-0.354075759632583	0.00251615647458324
BSPRY	0.227244562979766	0.000388599469487483
BST2	-0.316750616755425	0.00970515902950694
BTAF1	0.281597480890597	0.000437183568682992
BTBD11	-0.546810555915733	8.76516738908688e-07
BTBD3	0.207637525975258	0.00148345132687452
BTD	0.210533168021326	0.00773978426910116
BTF3L4	0.190550647301908	0.0124106277948547
BTG1	-0.878117879777268	5.00526118536397e-09
BTG2	-1.3622395911509	5.98343534879993e-16
BTN2A3P	-0.205390465594899	0.00205506361568739
BTN3A2	-0.3060717935559	0.00772057387755735
BTN3A3	-0.3060717935559	0.00772057387755735
BUB1B	0.247165494565737	0.0017672073210211
BUB3	0.187660472386375	0.0134443770314156
BUD13	0.308891814090596	0.000415956750550938
BUD31	0.187544846993477	0.00123852225928571
BYSL	0.847213019878129	7.33476755747958e-11
BZW2	0.162460268339116	0.00243759126790929
C1GALT1	0.380235409914691	1.13475959699142e-05
C1QBP	0.493433961019797	2.1428160108649e-10
C1QC	0.21312612404533	0.01280381595054
C1QTNF5	-0.240408236535088	0.00420215663926393
C1QTNF6	0.568913118004833	1.22729318165953e-06
C1QTNF9B-AS1	-0.525332773758275	0.000664963016256562
C2CD2	-0.611897774646527	8.01428709439562e-07
C2CD4A	0.468985772698986	0.00893616797120647
C2CD5	-0.218162941765177	0.00179472063824681
C3	0.331739344108632	0.00331135374628524
C4A	-0.225799645958874	0.00433001249611915
C4B	-0.225799645958874	0.00433001249611915
C4B_2	-0.225799645958874	0.00433001249611915
C5AR2	0.798601170961438	1.49158828579865e-08
CA12	1.21896442499454	3.66760897545166e-15
CA2	0.470484355472875	8.32797410209633e-06
CA5B	-0.012571768053154	0.00041180761016324
CA5BP1	0.391197778130819	0.00190408241585634
CA8	0.457257057663981	0.000139673893876282
CAAP1	0.193025317608498	0.00227444109216345
CAB39	-0.549103903673053	4.36428712217345e-09
CAB39L	-1.06896339254227	4.64897501425571e-08
